standard_relation,standard_value,standard_units,standard_type,pchembl_value,data_validity_comment,potential_duplicate,assay_chembl_id,assay_type,description,canonical_smiles,molecule_chembl_id,target_chembl_id
=,7.9,nM,Ki,8.1,,0,CHEMBL4010242,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped flow CO2 hydration assay,Cc1ccc(N2CCN(CCNC(=O)Nc3ccc(S(N)(=O)=O)cc3)CC2)cc1,CHEMBL4084329,CHEMBL205
=,7.9,nM,Ki,8.1,,0,CHEMBL4010242,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(NC(=O)NCCN2CCN(c3ncccn3)CC2)cc1,CHEMBL4102291,CHEMBL205
=,7.9,nM,Ki,8.1,,0,CHEMBL4149852,B,Inhibition of human carbonic anhydrase 2 after 15 mins by stopped flow carbon dioxide hydration assay,NS(=O)(=O)c1ccc([Se][Se]c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL4161289,CHEMBL205
=,7.9,nM,Ki,8.1,,0,CHEMBL4152968,B,Inhibition of human cytosolic carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(C(=O)N2CCN(C(=O)c3ccc(S(N)(=O)=O)cc3)[C@H](Cc3ccccc3)C2)cc1,CHEMBL4169920,CHEMBL205
=,7.9,nM,Ki,8.1,,0,CHEMBL4194344,B,Inhibition of recombinant human carbonic anhydrase 2 preincubated for 15 mins prior to testing measured for 10 to 100 secs by phenol red-based stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(CCNC(=[Se])Nc2ccccc2F)cc1,CHEMBL4210025,CHEMBL205
=,7.9,nM,Ki,8.1,,0,CHEMBL881702,B,Inhibitory activity against human cloned Carbonic anhydrase II by the CO2 hydration method,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)CC2OCc1ccccc1,CHEMBL196202,CHEMBL205
=,7.9,nM,Ki,8.1,,0,CHEMBL976459,B,Inhibition of human cloned CA2 by CO2 hydration assay,NS(=O)(=O)c1ccc(-n2cc(-c3ccccc3)nn2)cc1,CHEMBL513184,CHEMBL205
=,7.943,nM,Ki,8.1,,0,CHEMBL2329241,B,Inhibition of human recombinant carbonic anhydrase 2 by dansylamide (DNSA) competition assay,CC(=O)Nc1nnc(S(N)(=O)=O)s1,CHEMBL20,CHEMBL205
=,7.943,nM,Ki,8.1,,0,CHEMBL2329241,B,Inhibition of human recombinant carbonic anhydrase 2 by dansylamide (DNSA) competition assay,COC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1c1cn(-c2ccc(S(N)(=O)=O)cc2)nn1,CHEMBL2326218,CHEMBL205
=,7.943,nM,Ki,8.1,,0,CHEMBL2329241,B,Inhibition of human recombinant carbonic anhydrase 2 by dansylamide (DNSA) competition assay,NS(=O)(=O)c1ccc(-n2cc([C@H]3[C@H](O)C[C@H](O)[C@@H]3C/C=C\CCCC(=O)O)nn2)cc1,CHEMBL2326219,CHEMBL205
=,7.95,nM,Ki,8.1,,0,CHEMBL658047,B,Tested for ability to compete with dansylamide for binding to human erythrocyte carbonic-anhydrase-II (HCA-II),CC(C)CNC(=O)CC1Sc2sc(S(N)(=O)=O)cc2NC1=O,CHEMBL541211,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL2353332,B,Inhibition of human carbonic anhydrase-2 cytosolic isoform after 15 mins by Stopped-flow CO2 hydrase assay,NS(=O)(=O)c1nnc(NC(=O)CC23CC4CC(CC(C4)C2)C3)s1,CHEMBL1209039,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL3097256,B,Inhibition of human carbonic anhydrase 2 by stopped-flow CO2 hydration assay,CCCCC(=O)OC[C@H]1O[C@@H](n2cc(-c3cccc(S(N)(=O)=O)c3)nn2)[C@H](OC(=O)CCCC)[C@@H](OC(=O)CCCC)[C@H]1OC(=O)CCCC,CHEMBL3092811,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL3270522,B,Inhibition of human carbonic anhydrase 2-mediated CO2 hydration preincubated for 15 mins by stopped-flow assay,Cc1nn(C)c2nnc(Nc3ccc(S(N)(=O)=O)cc3)nc12,CHEMBL3237855,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL3424940,B,Inhibition of recombinant human cytosolic form of carbonic anhydrase-2 preincubated for 15 mins by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(CCNCc2ccccc2)cc1,CHEMBL3264980,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL3611445,B,Inhibition of full length human carbonic anhydrase-2 by stopped-flow CO2 hydration assay,NOS(=O)(=O)NC1C=C[C@H](O)[C@@H](CO)O1,CHEMBL3608320,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL3756217,B,Inhibition of recombinant human carbonic anhydrase 2 preincubated for 15 mins by stopped-flow CO2 hydration assay,Cc1ccc2c(n1)SCc1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1-2,CHEMBL3752481,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL3767548,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins by CO2 hydrase stopped flow assay,NS(=O)(=O)c1cccc(S(N)(=O)=O)c1,CHEMBL2324868,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL4034206,B,Inhibition of human carbonic anhydrase 2 incubated for 10 mins by stopped flow CO2 hydrase assay,NS(=O)(=O)c1nnc(/N=C/c2ccc(/C=N/c3nnc(S(N)(=O)=O)s3)o2)s1,CHEMBL4074283,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL4038750,B,Inhibition of recombinant human carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay,Cc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(Cc2ccc(S(N)(=O)=O)cc2)C3=O)c(C(=O)O)c1,CHEMBL4075621,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657146,B,Inhibitory activity against human carbonic anhydrase II (CA2),CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C.[O-][Cl+3]([O-])([O-])[O-],CHEMBL319897,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657146,B,Inhibitory activity against human carbonic anhydrase II (CA2),CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1CC(=O)Nc1ccc2nc(S(N)(=O)=O)sc2c1.[O-][Cl+3]([O-])([O-])[O-],CHEMBL420105,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657146,B,Inhibitory activity against human carbonic anhydrase II (CA2),CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1CC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1.[O-][Cl+3]([O-])([O-])[O-],CHEMBL103478,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657146,B,Inhibitory activity against human carbonic anhydrase II (CA2),Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1.[O-][Cl+3]([O-])([O-])[O-],CHEMBL319486,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657146,B,Inhibitory activity against human carbonic anhydrase II (CA2),Cc1cc(C)[n+](CC(=O)/N=c2/sc(S(N)(=O)=O)nn2C)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],CHEMBL320436,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657146,B,Inhibitory activity against human carbonic anhydrase II (CA2),Cc1cc(C)[n+](CC(=O)Oc2ccc3nc(S(N)(=O)=O)sc3c2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],CHEMBL431421,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657148,B,"Inhibitory activity against human cloned Carbonic anhydrase II (hCA II, cytosolic form).",NS(=O)(=O)c1nnc(N2C(=O)c3cccnc3C2=O)s1,CHEMBL88232,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657149,B,Inhibitory activity against human recombinant carbonic anhydrase II,NS(=O)(=O)c1ccc(NC(=O)c2cccc(C(=O)O)n2)c(F)c1,CHEMBL87141,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657150,B,Inhibition of human carbonic anhydrase II,NS(=O)(=O)c1nc2ccc(O)cc2s1,CHEMBL6685,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657151,B,Inhibitory activity against human isoenzyme Carbonic anhydrase II,CC(NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)C(=O)NO,CHEMBL331669,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657151,B,Inhibitory activity against human isoenzyme Carbonic anhydrase II,O=C(CNS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)NO,CHEMBL123167,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657152,B,Inhibitory activity against human recombinant carbonic anhydrase II,NS(=O)(=O)c1ccc(N/C(S)=N/C(CC(=O)O)C(=O)O)cc1,CHEMBL147726,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657153,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),CN(CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1)C(=N)N,CHEMBL123398,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657153,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),CN(CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(S(N)(=O)=O)c2)cc1)C(=N)N,CHEMBL123482,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657153,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),CNCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL122926,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657153,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),NCC(=O)NCC(=O)NS(=O)(=O)c1nc2ccc(O)cc2s1,CHEMBL125338,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657153,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),NCC(=O)NS(=O)(=O)c1nc2ccc(OCCO)cc2s1,CHEMBL122390,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657194,B,Inhibition of human recombinant carbonic anhydrase II (CA2),NS(=O)(=O)c1cc(S(N)(=O)=O)c(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1Cl,CHEMBL342407,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657194,B,Inhibition of human recombinant carbonic anhydrase II (CA2),NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)cc1,CHEMBL344001,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657194,B,Inhibition of human recombinant carbonic anhydrase II (CA2),NS(=O)(=O)c1cccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)c1,CHEMBL422825,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657194,B,Inhibition of human recombinant carbonic anhydrase II (CA2),NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)s1,CHEMBL140306,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL657846,B,Inhibitory activity against human carbonic anhydrase II,Cc1cc(-c2ccccc2)cc(C)[n+]1CCc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],CHEMBL352483,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL658040,B,In vitro inhibitory activity against human carbonic anhydrase II (hCAII),NS(=O)(=O)c1ccc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc1,CHEMBL316779,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL658042,B,Inhibitory activity against Human carbonic anhydrase II,NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CC(=O)O)CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1.[Zn],CHEMBL1795054,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL658042,B,Inhibitory activity against Human carbonic anhydrase II,NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)CC(=O)O)cc1,CHEMBL286862,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL658042,B,Inhibitory activity against Human carbonic anhydrase II,NS(=O)(=O)c1ccc(NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)Nc2ccc(S(N)(=O)=O)cc2I)CC(=O)O)c(I)c1,CHEMBL36322,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL658043,B,Inhibitory activity against human recombinant carbonic anhydrase II (CA2),C[C@H](CCC(=O)/N=c1\sc(S(N)(=O)=O)nn1C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL2113374,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL658942,B,Inhibition of human carbonic anhydrase II (hCA II),NS(=O)(=O)c1ccc(CCNSC(=S)N2CCOCC2)cc1,CHEMBL13975,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL659846,B,Inhibition of human cloned Carbonic anhydrase II,CCN(Cc1cc(=O)oc2cc(Cl)ccc12)C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CHEMBL348997,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL659846,B,Inhibition of human cloned Carbonic anhydrase II,NS(=O)(=O)c1nnc(NN2C(=O)c3cccnc3C2=O)s1,CHEMBL161205,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL659847,B,Compound was tested in vitro for binding affinity against human carbonic anhydrase II; (ki*10e-9),NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)cs1,CHEMBL341530,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL828821,B,Inhibitory activity against human Carbonic anhydrase II,CNC(=O)COC(=O)[C@H](Cc1ccccc1)/N=C(\S)Nc1ccc(S(N)(=O)=O)cc1,CHEMBL362892,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL828932,B,Ki value against human carbonic anhydrase II,NS(=O)(=O)c1ccc(CO)cc1,CHEMBL6919,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL838677,B,Inhibitory activity against cytosolic human carbonic anhydrase II,NS(=O)(=O)OCCCCCCCOS(N)(=O)=O,CHEMBL182440,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL840150,B,Inhibitory potency against human cloned Carbonic anhydrase II expressed in Escherichia coli strain BL21,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,CHEMBL17,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL841779,B,Inhibitory activity against human carbonic anhydrase II,NCC(=O)NC(=S)NCCc1ccc(S(N)(=O)=O)cc1.[Cl-].[Na+],CHEMBL178560,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL893564,B,Inhibition of human recombinant CA2 after 15 mins by CO2 hydration stopped flow assay,CC1(C)O[C@@H]2CO[C@@]3(CNC(=S)Nc4ccc(S(=O)(=O)NCc5ccc(S(N)(=O)=O)cc5)cc4F)OC(C)(C)O[C@H]3[C@@H]2O1,CHEMBL395734,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL925142,B,Inhibition of human carbonic anhydrase 2,NC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL120304,CHEMBL205
=,8,nM,Ki,8.1,,0,CHEMBL938998,B,Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay,Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],CHEMBL466832,CHEMBL205
=,8.1,nM,Ki,8.09,,0,CHEMBL2384053,B,Inhibition of recombinant human CA2 cytosolic isoform preincubated for 15 mins by stopped-flow CO2 hydration assay,CN(C)CCOCCOC(=S)[S-].[K+],CHEMBL2380746,CHEMBL205
=,8.1,nM,Ki,8.09,,0,CHEMBL3097256,B,Inhibition of human carbonic anhydrase 2 by stopped-flow CO2 hydration assay,CCC(=O)OC[C@H]1O[C@@H](n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(=O)CC)[C@@H](OC(=O)CC)[C@H]1OC(=O)CC,CHEMBL3092819,CHEMBL205
=,8.1,nM,Ki,8.09,,0,CHEMBL3761624,B,Inhibition of human recombinant carbonic anhydrase 2 preincubated for 15 mins by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1ccc(NCc2ccccc2O)cc1,CHEMBL3758614,CHEMBL205
=,8.1,nM,Ki,8.09,,0,CHEMBL3825322,B,Inhibition of human recombinant carbonic anhydrase 2 preincubated for 15 mins prior to testing by stopped-flow CO2 hydration assay,NS(=O)(=O)c1nnc(NC(=O)CCC(=O)O)s1,CHEMBL88115,CHEMBL205
=,8.1,nM,Ki,8.09,,0,CHEMBL3992827,B,Binding affinity to recombinant human carbonic anhydrase 2 after 15 mins by stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(CCNc2n[n+]([O-])c3cc4c(cc3[n+]2[O-])CCC4)cc1,CHEMBL4101650,CHEMBL205
=,8.1,nM,Ki,8.09,,0,CHEMBL4152968,B,Inhibition of human cytosolic carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(C(=O)N2CCNC[C@H]2Cc2ccccc2)cc1,CHEMBL4168600,CHEMBL205
=,8.1,nM,Ki,8.09,,0,CHEMBL4189834,B,Inhibition of recombinant human carbonic anhydrase-2 incubated for 15 mins by stopped-flow CO2 hydrase assay,COc1ccc2c(c1)c(CC(=O)NCCCCOc1ccc(S(N)(=O)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL4214565,CHEMBL205
=,8.1,nM,Ki,8.09,,0,CHEMBL828905,B,Inhibitory constant against human Carbonic anhydrase II,CN(C)CC/N=C(\S)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL364081,CHEMBL205
=,8.1,nM,Ki,8.09,,0,CHEMBL907134,B,Inhibition of human cloned CA2 by CO2 hydration method,NS(=O)(=O)c1ccc(C(=O)OCc2cn([C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)nn2)cc1,CHEMBL214926,CHEMBL205
=,8.1,nM,Ki,8.09,,0,CHEMBL976459,B,Inhibition of human cloned CA2 by CO2 hydration assay,NS(=O)(=O)c1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,CHEMBL469064,CHEMBL205
=,8.2,nM,Ki,8.09,,0,CHEMBL1112520,B,Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(C(=O)NCc2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)cc1,CHEMBL385152,CHEMBL205
=,8.2,nM,Ki,8.09,,0,CHEMBL3879546,B,Inhibition of recombinant human carbonic anhydrase 2 assessed as reduction in CO2 hydration preincubated for 15 mins by stopped flow assay,Nc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nc1ccc(S(N)(=O)=O)cc1,CHEMBL3894919,CHEMBL205
=,8.2,nM,Ki,8.09,,0,CHEMBL4136674,B,Inhibition of human carbonic anhydrase 2 incubated for 15 mins by stopped flow CO2 hydrase assay,Nc1ncnc2c1ncn2CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,CHEMBL4174004,CHEMBL205
=,8.2,nM,Ki,8.09,,0,CHEMBL4150368,B,Inhibition of recombinant human CA2 preincubated for 15 mins by phenol red dye-based stopped-flow CO2 hydration assay,CC1(C)CC(=O)c2cnc(Nc3ccc(S(N)(=O)=O)cc3)nc2C1,CHEMBL4161917,CHEMBL205
=,8.2,nM,Ki,8.09,,0,CHEMBL658057,B,Compound was evaluated for the inhibition of dansylamide at human carbonic anhydrase II,NS(=O)(=O)c1cc2cc(CNCc3ccccn3)sc2o1,CHEMBL101371,CHEMBL205
=,8.2,nM,Ki,8.09,,0,CHEMBL951056,B,Inhibition of human cloned CA2 by CO2 hydration method,CC(=O)O[C@@H]1[C@@H](n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)OC[C@@H](OC(C)=O)[C@H]1OC(C)=O,CHEMBL270989,CHEMBL205
=,8.29,nM,Ki,8.08,,0,CHEMBL4000258,B,Inhibition of human CA2 using para-nitrophenylacetate as substrate measured over 3 mins by UV-vis spectrophotometric method,CCOC(=O)[C@@H]1C[C@H]1Cc1cc(OC)c(OC)cc1Br,CHEMBL4087756,CHEMBL205
=,8.3,nM,Ki,8.08,,0,CHEMBL3382410,B,Inhibition of human recombinant carbonic anhydrase 2 preincubated for 15 mins by stopped-flow CO2 hydrase assay,N#Cc1c(-c2ccc(Br)cc2)cn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=S)Nc1ccccc1,CHEMBL3342486,CHEMBL205
=,8.3,nM,Ki,8.08,,0,CHEMBL3595788,B,Inhibition of human carbonic anhydrase 2 by by stopped flow CO2 hydration method,NS(=O)(=O)c1ccc2nc(NC(=O)Cn3ncc4c(=O)[nH]cnc43)sc2c1,CHEMBL3594415,CHEMBL205
=,8.3,nM,Ki,8.08,,0,CHEMBL4152968,B,Inhibition of human cytosolic carbonic anhydrase 2 assessed as inhibition of CO2 hydration preincubated for 15 mins prior to testing by phenol red based stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(C(=O)N2CCN(Cc3ccccc3)[C@@H](Cc3ccccc3)C2)cc1,CHEMBL4174759,CHEMBL205
=,8.3,nM,Ki,8.08,,0,CHEMBL4193589,B,Inhibition of human cytosolic carbonic anhydrase 2 by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1ccc(/N=C2\NC(=O)/C(=C3/C(=O)N(Cc4ccccc4)c4ccccc43)S2)cc1,CHEMBL4216120,CHEMBL205
=,8.3,nM,Ki,8.08,,0,CHEMBL838677,B,Inhibitory activity against cytosolic human carbonic anhydrase II,NS(=O)(=O)OCCCCCCOS(N)(=O)=O,CHEMBL182276,CHEMBL205
=,8.3,nM,Ki,8.08,,0,CHEMBL881702,B,Inhibitory activity against human cloned Carbonic anhydrase II by the CO2 hydration method,CC1=CS(=O)(=O)c2cc(S(N)(=O)=O)ccc21,CHEMBL195947,CHEMBL205
=,8.3,nM,Ki,8.08,,0,CHEMBL976459,B,Inhibition of human cloned CA2 by CO2 hydration assay,NS(=O)(=O)c1ccc(-n2cc(-c3ccccc3C(F)(F)F)nn2)cc1,CHEMBL468839,CHEMBL205
=,8.4,nM,Ki,8.08,,0,CHEMBL1010057,B,Inhibition of human recombinant CA2 by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)O)S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,CHEMBL388671,CHEMBL205
=,8.4,nM,Ki,8.08,,0,CHEMBL2410990,B,Inhibition of human cytosolic carbonic anhydrase 2 after 6 hrs by stopped flow CO2 hydrase assay,O=S1(=O)C=Cc2ccc(O)cc2O1,CHEMBL2407310,CHEMBL205
=,8.4,nM,Ki,8.08,,0,CHEMBL3767220,B,Inhibition of recombinant human carbonic anhydrase 2 incubated for 15 mins prior to testing by stopped flow carbon dioxide hydrase assay,NS(=O)(=O)c1ccc(NC(=O)c2ccc(/N=C3\C(=O)Nc4ccc(Cl)cc43)cc2)cc1,CHEMBL3764098,CHEMBL205
=,8.4,nM,Ki,8.08,,0,CHEMBL4038750,B,Inhibition of recombinant human carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay,NS(=O)(=O)c1ccc(CCN2C(=O)c3ccc(C(=O)Nc4ccc(I)cc4C(=O)O)cc3C2=O)cc1,CHEMBL4094824,CHEMBL205
=,8.4,nM,Ki,8.08,,0,CHEMBL4136674,B,Inhibition of human carbonic anhydrase 2 incubated for 15 mins by stopped flow CO2 hydrase assay,Nc1ncnc2c1ncn2CC(=O)Nc1ccc(S(N)(=O)=O)cc1,CHEMBL4160766,CHEMBL205
=,8.4,nM,Ki,8.08,,0,CHEMBL659852,B,In vitro binding to human erythrocyte Carbonic anhydrase II was determined by fluorescence competition assay employing the fluorescent CA inhibitor dansylamide,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O,CHEMBL314569,CHEMBL205
=,8.4,nM,Ki,8.08,,0,CHEMBL976459,B,Inhibition of human cloned CA2 by CO2 hydration assay,COc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,CHEMBL513185,CHEMBL205
=,8.5,nM,Ki,8.07,,0,CHEMBL2339500,B,Inhibition of human carbonic anhydrase 2 preincubated for 15 mins by CO2 hydration stopped-flow assay,N#C/C(=N\Nc1ccccc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CHEMBL2337537,CHEMBL205
=,8.5,nM,Ki,8.07,,0,CHEMBL3107031,B,Inhibition of human CA2 cytosolic isoform after 15 mins by stopped-flow CO2 hydration assay,Cc1cc(S(=O)(=O)NC(=N)Nc2nnc(S(N)(=O)=O)s2)c(SCc2ccccc2)cc1Cl,CHEMBL3104369,CHEMBL205
=,8.5,nM,Ki,8.07,,0,CHEMBL3300909,B,Inhibition of human recombinant carbonic anhydrase 2 preincubated for 15 mins by stopped-flow CO2 hydrase assay,NS(=O)(=O)c1ccc(-n2cc(-c3ccc(Br)cc3)c3c2ncn2nc4c5ccccc5nc-4nc32)cc1,CHEMBL3298839,CHEMBL205
=,8.5,nM,Ki,8.07,,0,CHEMBL3382410,B,Inhibition of human recombinant carbonic anhydrase 2 preincubated for 15 mins by stopped-flow CO2 hydrase assay,N#Cc1c(-c2ccc(Br)cc2)cn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=S)Nc1ccc(S(N)(=O)=O)cc1,CHEMBL3342492,CHEMBL205
=,8.5,nM,Ki,8.07,,0,CHEMBL3382962,B,Inhibition of human carbonic anhydrase 2 by stopped flow CO2 hydrase assay method,NS(=O)(=O)c1ccc2nc(-n3cc(/C=N/O)c(-c4ccc(F)cc4)n3)sc2c1,CHEMBL3356277,CHEMBL205
=,8.5,nM,Ki,8.07,,0,CHEMBL3424940,B,Inhibition of recombinant human cytosolic form of carbonic anhydrase-2 preincubated for 15 mins by stopped flow CO2 hydration assay,Cc1cccc(CNCCc2ccc(S(N)(=O)=O)cc2)c1O,CHEMBL3423261,CHEMBL205
=,8.5,nM,Ki,8.07,,0,CHEMBL3756217,B,Inhibition of recombinant human carbonic anhydrase 2 preincubated for 15 mins by stopped-flow CO2 hydration assay,NS(=O)(=O)c1ccc(-n2cc3c(n2)-c2ccc(Cl)cc2SC3)cc1,CHEMBL3752378,CHEMBL205
=,8.5,nM,Ki,8.07,,0,CHEMBL3876600,B,Inhibition of human recombinant carbonic anhydrase-2 using CO2 as substrate preincubated for 10 mins by stopped-flow CO2 hydrase assay,COc1ccc(OC)c([C@H]2[C@H](c3cccs3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)c1,CHEMBL3884261,CHEMBL205
